% date = 2008-04-15 12:18:55.777518
%% 
@RELATION ts

@ATTRIBUTE distance_in_kpc_to_nearest_galaxy NUMERIC
@ATTRIBUTE beyond1std NUMERIC
@ATTRIBUTE ratio21 NUMERIC
@ATTRIBUTE chi2 NUMERIC
@ATTRIBUTE std NUMERIC
@ATTRIBUTE ecpb NUMERIC
@ATTRIBUTE old_dc NUMERIC
@ATTRIBUTE skew NUMERIC
@ATTRIBUTE third NUMERIC
@ATTRIBUTE example NUMERIC
@ATTRIBUTE max_slope NUMERIC
@ATTRIBUTE n_points NUMERIC
@ATTRIBUTE median NUMERIC
@ATTRIBUTE ratio32 NUMERIC
@ATTRIBUTE ratio31 NUMERIC
@ATTRIBUTE weighted_average NUMERIC
@ATTRIBUTE first_freq NUMERIC
@ATTRIBUTE galb NUMERIC
@ATTRIBUTE gall NUMERIC
@ATTRIBUTE chi2_per_deg NUMERIC
@ATTRIBUTE distance_in_arcmin_to_nearest_galaxy NUMERIC
@ATTRIBUTE ecpl NUMERIC
@ATTRIBUTE wei_av_uncertainty NUMERIC
@ATTRIBUTE second NUMERIC
@ATTRIBUTE ratioRUfirst NUMERIC
@ATTRIBUTE dc NUMERIC
@ATTRIBUTE class {'GCVS:Pulsating:CEP:CEP(B)','GCVS:Pulsating:CEP','GCVS:Pulsating:RR:RRC','GCVS:Pulsating:RR:RRAB','GCVS:Pulsating:RR:RR(B)'}

@data
1000.0,0.0,0.0,9026798.20895,0.0823708181193,-61.5379992978,17.6226257669,-0.56370501143,0.0,162.802539107,52.0,163.0,17.644,0.0,0.0,17.612896012,0.0104544375575,-43.6062425697,307.786119432,55720.9765985,100.0,307.682596219,5.22996140288,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,7976072.49495,0.113454784058,-61.6976790923,18.8957850467,0.0626081001945,0.0,321.013336862,89.0,321.0,18.895,0.0,0.0,18.8735362692,0.00450897754348,-43.3283355412,307.68078199,24925.2265467,100.0,307.17779299,0.743590620645,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,5887095.36976,0.121104487071,-61.7312088253,19.1752770701,-0.183774533503,0.0,313.857224771,74.0,314.0,19.184,0.0,0.0,19.1452414283,0.0938546990014,-43.2705050509,307.658203491,18808.611405,100.0,307.072486257,0.539707057803,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,1.0,0.0,3328901.17808,0.120157838998,-61.525572863,19.1900264901,0.314370103091,0.0,302.094870726,298.0,302.0,19.184,0.0,0.0,19.1712164451,0.0517657584647,-43.6349800367,307.790958753,11059.4723524,100.0,307.737450886,0.345754446575,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,10678029.2409,0.127848788783,-61.8162506675,17.2967625899,-0.439660588608,0.0,138.685394555,60.0,139.0,17.336,0.0,0.0,17.2795960858,0.00497616383508,-43.1242199795,307.600425409,77377.0234847,100.0,306.805528079,9.23096805162,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,15363453.1977,0.104660180241,-61.7317384133,17.311106383,-0.339375310543,0.0,187.832972614,97.0,188.0,17.3265,0.0,0.0,17.2961329392,0.0309687086108,-43.2863624307,307.650354895,82157.5037309,100.0,307.108058425,7.14770737286,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,13537049.4056,0.0943426062584,-61.799409396,17.3181428571,-0.299747834064,0.0,188.881585781,100.0,189.0,17.329,0.0,0.0,17.30217703,0.00166410009798,-43.1674712608,307.605598459,72005.5819446,100.0,306.890230798,6.18693196231,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,35645835.5459,0.105796323663,-61.3960365815,16.2192642487,-0.203023687612,0.0,192.907992851,100.0,193.0,16.227,0.0,0.0,16.2103920432,0.0906711886433,-43.8796786402,307.865829913,185655.393468,100.0,308.18648114,21.9283819047,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,12520643.7241,0.0835211723419,-61.5738460888,17.4686391753,-0.27900188035,0.0,193.923836228,68.0,194.0,17.4755,0.0,0.0,17.458509721,0.0398458071559,-43.5689978974,307.751090835,64873.8016794,100.0,307.625255702,5.25947626135,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,25.0,0.0,2796173.70048,0.147085822119,-61.6965530597,19.3371080247,0.00218486080327,0.0,324.026945256,73.0,324.0,19.3355,0.0,0.0,19.3035739901,0.0637964951466,-43.3525720454,307.67151814,8656.8845216,100.0,307.230795766,0.244872012745,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,21115261.186,0.097304153476,-61.7438411031,16.9380259067,-0.498852757765,0.0,192.886417276,68.0,193.0,16.948,0.0,0.0,16.923495105,0.0163407342309,-43.2730072816,307.638842928,109975.318677,100.0,307.086716293,10.4935097642,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,13453124.1803,0.104744415417,-61.5062938387,17.4264895833,-0.465543337146,0.0,191.724837407,68.0,192.0,17.4515,0.0,0.0,17.4103487648,0.0185894670478,-43.6922684385,307.792508724,70435.2051325,100.0,307.85059211,5.64413715253,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,22310669.9268,0.0986037112474,-61.7384583657,16.8774145078,-0.591122132177,0.0,192.650875325,91.0,193.0,16.908,0.0,0.0,16.8670318524,0.0950914497448,-43.2853284791,307.641108841,116201.405869,100.0,307.110383399,11.2155402526,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,19467305.515,0.0777383606134,-61.5089162581,17.0006185567,-0.147332943552,0.0,193.950014702,77.0,194.0,17.005,0.0,0.0,16.9971774241,0.00544093687623,-43.6909942986,307.789274961,100866.867953,100.0,307.849623128,9.58607335263,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,10073638.5361,0.0952991339835,-61.7063900102,17.5615078534,-0.220633724413,0.0,190.853371266,99.0,191.0,17.575,0.0,0.0,17.5488581858,0.0029593653845,-43.3433664616,307.661428376,53019.1501901,100.0,307.21715575,4.19762414473,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,17933606.6299,0.109670935814,-61.8071784764,17.0667979275,-0.664301137981,0.0,192.625263158,70.0,193.0,17.1,0.0,0.0,17.0452537373,0.00166344294683,-43.1643322623,307.595794505,93404.2011976,100.0,306.888553392,8.49617672048,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,25168084.5399,0.053560000775,-61.7295281893,16.6380106383,-0.252620364487,0.0,187.954933301,66.0,188.0,16.642,0.0,0.0,16.6355875503,0.0537137894293,-43.3053756325,307.645033852,134588.687379,100.0,307.148760735,14.7329650092,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,41278062.9172,0.0703084129176,-61.3630276359,15.3775307263,-0.0954217258602,0.0,178.971261378,63.0,179.0,15.38,0.0,0.0,15.3767452541,0.00505953072942,-43.948882024,307.88139616,231899.229872,100.0,308.315600175,36.2148263499,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,3.0,0.0,3510974.57551,0.128853883546,-61.6625792203,19.1999723077,-0.0129335073776,0.0,324.948758007,73.0,325.0,19.203,0.0,0.0,19.1678942819,0.0460896405619,-43.425353017,307.687831112,10836.3412824,100.0,307.368753779,0.31202231334,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,20375767.131,0.104636074647,-61.5251934723,16.8465388601,-0.373281698889,0.0,192.640241735,73.0,193.0,16.878,0.0,0.0,16.8312636192,0.0394190830426,-43.6698747493,307.775346765,106123.78714,100.0,307.814375986,10.3134249853,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,9107091.85092,0.105767064485,-61.61504855,17.6099947368,-0.198623450892,0.0,189.816701651,100.0,190.0,17.627,0.0,0.0,17.5956285849,0.147050715959,-43.5121370663,307.717269185,48185.6711689,100.0,307.528088712,3.89468764605,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,12343092.8798,0.117505113994,-61.8133989912,17.389787234,-0.500441157376,0.0,187.496343876,65.0,188.0,17.4365,0.0,0.0,17.3662758909,0.030425886623,-43.1586179589,307.589360698,66005.844277,100.0,306.880090423,5.56436580141,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,8895996.82809,0.107866825903,-61.7968869926,17.5680842105,-0.597046918991,0.0,189.741700773,100.0,190.0,17.592,0.0,0.0,17.5574780004,0.00233149249098,-43.1880320434,307.600129834,47068.7662862,100.0,306.934226605,3.88021015218,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,12454501.8545,0.109135607738,-61.7781158114,17.3989424084,-0.518662387711,0.0,190.615922909,68.0,191.0,17.434,0.0,0.0,17.3837387338,0.00166376851137,-43.223269331,307.611546913,65550.0097608,100.0,306.999718173,5.64904728817,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,35063534.6288,0.106632419872,-61.5921960941,16.1322303665,-0.308470741363,0.0,190.979050452,65.0,191.0,16.134,0.0,0.0,16.1214044569,0.00166376851137,-43.5546769128,307.730981748,184544.919099,100.0,307.606378451,22.5973380336,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,18685216.0112,0.0490087657468,-61.4809822855,16.8957526316,-0.367170414988,0.0,189.912917443,67.0,190.0,16.9035,0.0,0.0,16.8932053997,0.00166393354114,-43.7498600788,307.802598568,98863.5767788,100.0,307.960056722,9.99720078378,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,7214433.96051,0.0871798801066,-61.6908131195,17.7967157895,-0.445262110298,0.0,189.836963845,68.0,190.0,17.812,0.0,0.0,17.7819591585,0.0172249569049,-43.3817532674,307.666664127,38171.6082567,100.0,307.291590389,2.92623545661,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,3668999.04501,0.124948577099,-61.3340665984,19.1161575342,-0.0777425697927,0.0,291.872624121,65.0,292.0,19.1245,0.0,0.0,19.0891906432,0.117565809576,-44.0044924877,307.897382017,12608.2441409,100.0,308.417477032,0.382888410619,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,18517617.8854,0.0970314084311,-61.5784282873,17.2402669903,-0.260991722076,0.0,205.93749094,14.0,206.0,17.2455,0.0,0.0,17.2295872046,0.0190905659195,-43.5824846845,307.738216799,90329.8433437,100.0,307.658332794,7.49934380742,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,13486770.3336,0.0846016489243,-61.7075467413,17.3730048544,-0.808810306047,0.0,205.76318059,12.0,206.0,17.393,0.0,0.0,17.3609454689,0.0724641454023,-43.3543832345,307.65479233,65789.1235786,100.0,307.242413203,5.20529691014,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,13634306.1478,0.107397649798,-61.380306898,17.3933743842,-0.457238697621,0.0,202.643193297,81.0,203.0,17.424,0.0,0.0,17.3770359614,0.00687860476009,-43.9302306287,307.864910728,67496.5650882,100.0,308.286814732,5.17911986037,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,14304237.3104,0.0949709266092,-61.5262557609,17.3993609756,-0.64878742128,0.0,204.721861907,15.0,205.0,17.423,0.0,0.0,17.387031434,0.0770121870801,-43.679733292,307.76921502,70118.810345,100.0,307.836940241,5.56368471711,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,32924209.6719,0.0803388894574,-61.5902693274,16.4496097561,-0.186025659019,0.0,204.957758464,111.0,205.0,16.453,0.0,0.0,16.444576604,0.00132509748644,-43.5680822351,307.727619516,161393.184666,100.0,307.634728961,17.062808197,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,36243447.5996,0.104238513631,-61.3550770884,16.1856923077,-0.195259836922,0.0,194.924036561,105.0,195.0,16.192,0.0,0.0,16.1790053026,0.0565988384581,-43.9816446205,307.877432556,186821.894843,100.0,308.382175964,22.1946022727,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,5055628.20913,0.105849697164,-61.6870662133,19.1733176471,-0.0621120080915,0.0,339.837247491,14.0,340.0,19.1825,0.0,0.0,19.1569627398,0.0525821015878,-43.3991761557,307.664208535,14913.357549,100.0,307.327664699,0.411445762808,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,10947.9841438,0.191943255014,52.4390922819,10.0997253247,0.00108003810058,0.0,154.172881726,43.0,154.0,10.0884,0.0,0.0,10.0746529049,0.0398879305342,-2.18624918147,116.969905932,71.5554519205,100.0,35.2186371385,7.7328157502,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP'
1000.0,0.0,0.0,24759986.5389,0.088134146887,-61.743191577,16.8208252427,-0.494550533776,0.0,205.795991091,13.0,206.0,16.8375,0.0,0.0,16.8115396476,0.00132499786417,-43.3011332381,307.627186555,120780.422141,100.0,307.148755964,11.2594861171,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,5079696.43521,0.132856064259,-61.6172737822,19.1450264706,-0.132712671449,0.0,339.849583627,13.0,340.0,19.1535,0.0,0.0,19.1165655324,0.0550270747083,-43.5266496607,307.707387372,14984.3552661,100.0,307.561812681,0.411398536985,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,4.0,0.0,4086272.46001,0.153289618877,-61.3561297245,19.3446123077,-0.31022257309,0.0,324.892718723,6.0,325.0,19.351,0.0,0.0,19.3051296617,0.0367286040959,-43.9839657856,307.874774531,12611.9520371,100.0,308.388053226,0.3309879527,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,31482869.3175,0.0733868817029,-61.3938550293,16.4958520408,-0.322514654703,0.0,195.950727273,4.0,196.0,16.5,0.0,0.0,16.4909244999,0.102734112707,-43.9213965547,307.849230394,161450.611884,100.0,308.277012811,17.2202992888,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,5157871.22825,0.122261804554,-61.5400092257,19.1368093842,-0.0708344463245,0.0,340.889724704,11.0,341.0,19.143,0.0,0.0,19.1103471872,0.0097233325584,-43.6670777532,307.755038199,15170.2094948,100.0,307.818632762,0.424276417783,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,20125460.8256,0.140500546749,-61.3592504675,17.0573520408,-0.539657224355,0.0,195.459732819,10.0,196.0,17.1045,0.0,0.0,17.0413314667,0.0812083182319,-43.9816740954,307.871284338,103207.491413,100.0,308.385238985,9.3519124661,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,10846174.4697,0.082486819955,-61.5379007356,17.629795122,-0.341788725449,0.0,204.834958059,2.0,205.0,17.644,0.0,0.0,17.6209266316,0.00132509748644,-43.6716675539,307.755979344,53167.5219103,100.0,307.827305893,3.96053720727,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,31147179.7577,0.0943798052456,-61.4716297114,16.50751,-0.227117059155,0.0,199.975892668,8.0,200.0,16.5095,0.0,0.0,16.5006193403,0.0589770163674,-43.7860169048,307.799313528,156518.491245,100.0,308.033365911,16.6744480758,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,15440741.392,0.099573717987,-61.4534177505,17.284961165,-0.382156113554,0.0,205.749566624,9.0,206.0,17.306,0.0,0.0,17.2698138184,0.00350279676613,-43.8201442271,307.809895829,75320.689717,100.0,308.095859229,6.05304892074,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,21578362.3324,0.0652411324671,-61.6655531241,17.0343186275,-0.449504070663,0.0,203.824329873,12.0,204.0,17.049,0.0,0.0,17.0280039261,0.00262496421098,-43.4490817153,307.672731764,106297.351391,100.0,307.423467954,9.36189334931,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,17762135.5026,0.107865621273,-61.4515246202,17.1510878049,-0.67709975157,0.0,204.619274865,7.0,205.0,17.183,0.0,0.0,17.1358339022,0.0236603955755,-43.825690075,307.810051197,87069.2916793,100.0,308.106769595,7.37098926047,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,8040498.28427,0.10311267216,-61.5835339896,18.8359300292,-0.0981971751109,0.0,342.853109743,0.0,343.0,18.844,0.0,0.0,18.8211183816,0.0263127301033,-43.5946095378,307.725191498,23510.2289014,100.0,307.688778663,0.70602023454,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,11190252.0042,0.0972379780053,-61.8623502037,17.6450048544,-0.629405999903,0.0,205.673683019,111.0,206.0,17.673,0.0,0.0,17.6280650894,0.111348389358,-43.0986769098,307.545339254,54586.5951423,100.0,306.78005982,3.92819263857,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,15919063.1013,0.120125546467,-61.5197880089,17.1955693069,-0.554407452931,0.0,201.643155695,1.0,202.0,17.226,0.0,0.0,17.1780484276,0.0218230958633,-43.7069362919,307.765978835,79199.3189118,100.0,307.892573687,6.66591119673,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,4765535.48998,0.127091586743,-61.5745773231,19.2243730887,0.207328108599,0.0,327.159510799,12.0,327.0,19.215,0.0,0.0,19.1984815007,0.0031427465908,-43.6150699708,307.728775925,14618.2070245,100.0,307.727812648,0.418074008297,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,24132178.462,0.0982672641932,-61.3612447561,16.7975959596,-0.412944462097,0.0,198.018814003,4.0,198.0,16.796,0.0,0.0,16.7898402945,0.0013575382217,-43.9883055025,307.865176811,122498.367828,100.0,308.401306758,12.0566178776,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,5770374.7453,0.129052527803,-61.7627216024,19.1712090909,-0.27713102534,0.0,329.71981759,13.0,330.0,19.1875,0.0,0.0,19.142206078,0.0360997553627,-43.2820970538,307.607499228,17539.1329644,100.0,307.119916092,0.503743062828,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,27596235.9263,0.110057649751,-61.4993096321,16.5346865672,-0.534842780563,0.0,200.850426059,13.0,201.0,16.547,0.0,0.0,16.5256492232,0.00174881202075,-43.7497570853,307.7758626,137981.179631,100.0,307.972820733,14.401751253,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,16291270.5179,0.0910190642729,-61.6626980595,17.3331725888,-0.478256757532,0.0,196.865667339,6.0,197.0,17.345,0.0,0.0,17.3255653806,0.116197405626,-43.4620290682,307.670972883,83118.7271321,100.0,307.450210402,6.95183076463,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,15195586.6468,0.104596135478,-61.3854698927,17.3274293194,-0.337239010645,0.0,190.773518561,7.0,191.0,17.348,0.0,0.0,17.310458045,0.00135844796817,-43.951350227,307.84725857,79976.7718255,100.0,308.337138317,6.7818220043,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,118.0,0.0,2393105.71512,0.230976077255,-61.4214948182,19.6181150442,0.133270487838,0.0,338.967431193,13.0,339.0,19.62,0.0,0.0,19.541271993,0.0049710537046,-43.8892105091,307.823983271,7080.19442344,100.0,308.225707567,0.165375688914,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,14482209.8464,0.105609018823,-61.5375758311,17.297459596,-0.48035672697,0.0,197.810846714,0.0,198.0,17.314,0.0,0.0,17.2808384335,0.0409017571806,-43.6889485479,307.748405591,73513.7555653,100.0,307.865338062,6.17756801502,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,4444425.11068,0.127905876686,-61.5212345822,19.0712380952,-0.0921371435249,0.0,336.057058947,10.0,336.0,19.068,0.0,0.0,19.0454294669,0.0138737050252,-43.7206949461,307.757437678,13266.9406289,100.0,307.924052921,0.383691426146,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,31586717.9106,0.0820776954102,-61.4781268419,16.3648140704,-0.338210012671,0.0,198.93695785,11.0,199.0,16.37,0.0,0.0,16.3602110303,0.0889008641184,-43.7956260717,307.785286452,159528.878336,100.0,308.059238547,17.7522145888,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,17235169.9996,0.102879885525,-61.281574743,17.2501185567,-0.577298775805,0.0,193.737401222,9.0,194.0,17.2735,0.0,0.0,17.2346215749,0.0453386437605,-44.1368331061,307.91084808,89301.3989618,100.0,308.671317868,7.6684764271,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,18993108.5032,0.0948632853979,-61.3177527733,17.1505151515,-0.295129590553,0.0,197.763787782,4.0,198.0,17.171,0.0,0.0,17.1404076716,0.0157192972221,-44.0753974652,307.887275595,96411.7182902,100.0,308.562079494,8.416374899,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,15908719.7429,0.117213921796,-61.6324117076,17.220774359,-0.335375291397,0.0,194.737357922,13.0,195.0,17.244,0.0,0.0,17.2014597931,0.11222824592,-43.5280509956,307.684739629,82003.710015,100.0,307.575521373,7.15676170846,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,13973758.9751,0.0946775873174,-61.6650616568,17.4183045685,-0.283185860972,0.0,196.856519993,109.0,197.0,17.431,0.0,0.0,17.4063682241,0.00136306497236,-43.4709912008,307.663450381,71294.6886483,100.0,307.471751916,5.84013222059,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,1.0,0.0,4826080.85217,0.129290236306,-61.3311731276,19.1397774481,0.126511025379,0.0,337.136995609,7.0,337.0,19.132,0.0,0.0,19.1136032247,0.0794240461847,-44.0555563979,307.877087734,14363.3358695,100.0,308.528017208,0.390868987751,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,3.0,0.0,3822285.75071,0.137188205549,-61.7766670459,19.3573107692,-0.155653562639,0.0,324.82063197,13.0,325.0,19.368,0.0,0.0,19.3217887354,0.0450507391892,-43.2719841068,307.591883488,11797.1782429,100.0,307.10704782,0.327681912614,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,10.0,0.0,3766426.03953,0.136889741189,-61.4330416082,19.3323923304,-0.003322012327,0.0,338.901696142,88.0,339.0,19.338,0.0,0.0,19.307328016,0.0326776154547,-43.8809157459,307.810989361,11143.2723063,100.0,308.215640967,0.297010617833,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,27776911.0822,0.0939746009466,-61.6022353366,16.6342864322,-0.138604951242,0.0,198.848020664,1.0,199.0,16.647,0.0,0.0,16.6228018437,0.0868592283451,-43.5849074795,307.702446169,140287.429708,100.0,307.680425126,14.3992627577,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,14491694.8969,0.111561669067,-61.5173341442,17.398905,-0.451805397533,0.0,199.591671685,11.0,200.0,17.4345,0.0,0.0,17.3839692047,0.032325692657,-43.7346756533,307.756590609,72822.5874216,100.0,307.952236172,5.86214577984,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,5353013.90287,0.129501939437,-61.3905835576,19.0099503817,0.137920314729,0.0,261.875335191,56.0,262.0,19.019,0.0,0.0,18.9843064784,0.00370088237631,-43.9588107658,307.836179466,20509.6318118,100.0,308.357289582,0.707650980875,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,6468351.79711,0.108771024597,-61.3947731857,18.9394086379,-0.053341568098,0.0,300.974710945,111.0,301.0,18.941,0.0,0.0,18.9216905584,0.0164774230253,-43.954220745,307.832219825,21561.172657,100.0,308.350163977,0.711956092244,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,14899499.827,0.110893593086,-61.6886833086,17.2271939394,-0.422277930477,0.0,164.686384705,94.0,165.0,17.26,0.0,0.0,17.2121475618,0.0530323575307,-43.4381992503,307.644134483,90850.6087014,100.0,307.415434026,9.2012403272,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,32865504.589,0.103383761655,-61.2475630477,16.1956086957,-0.399773092171,0.0,160.88683902,66.0,161.0,16.207,0.0,0.0,16.1839208759,0.0293605948465,-44.2096495779,307.925569094,205409.403681,100.0,308.807028696,28.9059112589,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,5733786.55464,0.122862817655,-61.3844060664,19.1268191126,0.0649136394013,0.0,293.027869281,63.0,293.0,19.125,0.0,0.0,19.1039767729,0.102237105198,-43.9727803689,307.838568937,19636.2553241,100.0,308.383698899,0.639947165962,0.0,0.0,9.99999335625,'GCVS:Pulsating:RR:RR(B)'
1000.0,0.0,0.0,14992319.9541,0.102636695556,-61.4349092429,17.2111785714,-0.457252114478,0.0,167.728870584,52.0,168.0,17.239,0.0,0.0,17.20044354,0.014909553285,-43.8857551757,307.805950975,89774.3709828,100.0,308.227676277,8.95768390125,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,14920229.0502,0.0957637989263,-61.6802380748,17.1675182927,-0.447251432447,0.0,163.857005674,53.0,164.0,17.1825,0.0,0.0,17.1567039744,0.00169366492247,-43.4550163373,307.648717848,91535.1475473,100.0,307.446886218,9.55748829208,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
1000.0,0.0,0.0,22580203.7285,0.118992546717,-61.3528238941,16.6076586826,-0.455554366528,0.0,166.805737656,51.0,167.0,16.627,0.0,0.0,16.5921990863,0.0461465643041,-44.0300008848,307.857531447,136025.323666,100.0,308.487266352,16.5620497193,0.0,0.0,9.99999335625,'GCVS:Pulsating:CEP:CEP(B)'
